7000.0,13200.0,600.0,-1.0,1.0,400.0,0.0,5.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6,0.4,0.0,0.0,43.0,1
7000.0,13200.0,600.0,-1.0,1.0,400.0,0.0,5.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6,0.4,0.0,0.0,43.0,1
19900.0,19900.0,200.0,-1.0,-1.0,100.0,0.0,18.0,32.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6,0.3,0.0,0.0,43.0,2
19700.0,19800.0,200.0,-1.0,-1.0,100.0,0.0,45.0,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.6,0.1,0.0,43.0,2
19500.0,19700.0,200.0,-1.0,-1.0,100.0,0.0,23.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.1,0.0,0.0,43.0,1
19500.0,19700.0,600.0,1.0,1.0,300.0,0.0,23.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.1,0.0,0.0,43.0,0
19900.0,19900.0,200.0,-1.0,-1.0,100.0,0.0,32.0,49.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.6,0.1,0.0,43.0,2
19600.0,19900.0,200.0,-1.0,-1.0,100.0,0.0,16.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,0.1,0.0,43.0,1
19600.0,19900.0,600.0,1.0,1.0,300.0,0.0,16.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,0.1,0.0,43.0,0
19900.0,19900.0,200.0,-1.0,-1.0,100.0,0.0,6.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7,0.2,0.0,0.0,43.0,1
19900.0,19900.0,500.0,1.0,1.0,200.0,0.0,6.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7,0.2,0.0,0.0,43.0,0
19900.0,19900.0,200.0,-1.0,-1.0,100.0,0.0,20.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.2,0.0,0.0,43.0,0
19900.0,19900.0,200.0,-1.0,-1.0,100.0,0.0,0.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7,0.2,0.0,0.0,43.0,1
19900.0,19900.0,700.0,1.0,1.0,400.0,0.0,0.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7,0.2,0.0,0.0,43.0,0
19900.0,19900.0,3200.0,1.0,0.0,1.0,0.0,0.0,46.0,11.0,48.0,31.0,-1.0,-1.0,0.3,0.3,0.5,1.0,43.0,0
19900.0,19900.0,4802.0,1.0,0.0,1.0,0.0,0.0,46.0,11.0,48.0,31.0,33.0,-1.0,0.5,0.0,0.4,2.0,43.0,2
12695.0,17499.0,200.0,-1.0,-1.0,100.0,0.0,20.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6,0.4,0.0,0.0,43.0,1
12695.0,17499.0,600.0,1.0,1.0,300.0,0.0,20.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6,0.4,0.0,0.0,43.0,0
12695.0,17499.0,2600.0,1.0,0.0,1.0,0.0,20.0,50.0,4.0,13.0,32.0,-1.0,-1.0,0.3,0.2,0.5,1.0,43.0,1
12695.0,17499.0,4051.0,1.0,1.0,800.0,0.0,20.0,50.0,4.0,13.0,32.0,-1.0,-1.0,0.3,0.2,0.5,1.0,43.0,0
12695.0,17499.0,4502.0,1.0,0.0,1.0,0.0,20.0,50.0,4.0,13.0,32.0,43.0,-1.0,0.0,0.1,0.9,2.0,43.0,1
10443.0,19751.0,200.0,-1.0,-1.0,100.0,0.0,19.0,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.4,0.0,0.0,43.0,0
10443.0,19751.0,1000.0,1.0,0.0,1.0,0.0,19.0,38.0,15.0,46.0,22.0,-1.0,-1.0,0.3,0.2,0.5,1.0,43.0,2
9492.0,19451.0,200.0,-1.0,-1.0,100.0,0.0,32.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.5,0.1,0.0,43.0,0
9492.0,19451.0,400.0,1.0,0.0,1.0,0.0,32.0,24.0,21.0,40.0,14.0,-1.0,-1.0,0.1,0.1,0.8,1.0,43.0,1
9285.0,19658.0,200.0,-1.0,-1.0,100.0,0.0,5.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.6,0.0,0.0,43.0,0
9285.0,19658.0,1000.0,1.0,0.0,1.0,0.0,5.0,29.0,46.0,12.0,39.0,-1.0,-1.0,0.3,0.3,0.5,1.0,43.0,1
9285.0,19658.0,2000.0,0.0,1.0,1.0,0.0,5.0,29.0,46.0,12.0,39.0,44.0,-1.0,0.5,0.1,0.4,2.0,43.0,0
9285.0,19658.0,6004.0,1.0,0.0,1.0,0.0,5.0,29.0,46.0,12.0,39.0,44.0,49.0,0.2,0.4,0.4,3.0,43.0,0
19600.0,20200.0,200.0,-1.0,-1.0,100.0,0.0,33.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7,0.2,0.0,0.0,43.0,2
19100.0,20400.0,200.0,-1.0,-1.0,100.0,0.0,13.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.1,0.0,0.0,43.0,1
19100.0,20400.0,500.0,1.0,1.0,200.0,0.0,13.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.1,0.0,0.0,43.0,0
19100.0,20400.0,2000.0,1.0,0.0,1.0,0.0,13.0,21.0,44.0,3.0,27.0,-1.0,-1.0,0.3,0.3,0.5,1.0,43.0,0
19100.0,20400.0,2502.0,1.0,0.0,1.0,0.0,13.0,21.0,44.0,3.0,27.0,49.0,-1.0,0.2,0.3,0.5,2.0,43.0,0
19100.0,20400.0,3128.0,1.0,0.0,1.0,0.0,13.0,21.0,44.0,3.0,27.0,49.0,26.0,0.4,0.0,0.6,3.0,43.0,2
20664.0,18836.0,200.0,-1.0,-1.0,100.0,0.0,30.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.6,0.0,0.0,43.0,2
20464.0,18736.0,200.0,-1.0,-1.0,100.0,0.0,23.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.1,0.0,0.0,43.0,0
20464.0,18736.0,400.0,1.0,0.0,1.0,0.0,23.0,50.0,22.0,33.0,12.0,-1.0,-1.0,0.5,0.2,0.4,1.0,43.0,2
19762.0,18636.0,200.0,-1.0,-1.0,100.0,0.0,44.0,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.4,0.0,0.0,43.0,1
19762.0,18636.0,800.0,1.0,1.0,500.0,0.0,44.0,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.4,0.0,0.0,43.0,1
19762.0,18636.0,4000.0,1.0,1.0,2000.0,0.0,44.0,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.4,0.0,0.0,43.0,0
19762.0,18636.0,16200.0,1.0,0.0,1.0,0.0,44.0,38.0,3.0,7.0,35.0,-1.0,-1.0,0.2,0.3,0.5,1.0,43.0,0
19762.0,18636.0,21518.0,1.0,0.0,1.0,0.0,44.0,38.0,3.0,7.0,35.0,46.0,-1.0,0.0,0.1,0.9,2.0,43.0,1
19762.0,18636.0,22518.0,0.0,1.0,1.0,0.0,44.0,38.0,3.0,7.0,35.0,46.0,9.0,0.0,0.2,0.8,3.0,43.0,0
19762.0,18636.0,200.0,-1.0,-1.0,100.0,0.0,50.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3,0.6,0.0,0.0,43.0,2
19362.0,18736.0,200.0,-1.0,-1.0,100.0,0.0,44.0,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.2,0.0,0.0,43.0,1
19362.0,18736.0,1400.0,1.0,1.0,800.0,0.0,44.0,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.2,0.0,0.0,43.0,0
19362.0,18736.0,6200.0,1.0,0.0,1.0,0.0,44.0,39.0,42.0,32.0,41.0,-1.0,-1.0,0.6,0.1,0.3,1.0,43.0,0
19362.0,18736.0,18604.0,1.0,0.0,1.0,0.0,44.0,39.0,42.0,32.0,41.0,26.0,-1.0,0.7,0.0,0.3,2.0,43.0,2
526.0,9434.0,200.0,-1.0,-1.0,100.0,0.0,25.0,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7,0.2,0.0,0.0,43.0,0
526.0,9434.0,1000.0,1.0,0.0,1.0,0.0,25.0,34.0,12.0,23.0,37.0,-1.0,-1.0,0.5,0.1,0.4,1.0,43.0,0
